customer_id,name,email,purchase_amount
2980,Aimee Sullivan,aimee.sullivan@hotmail.com,997.8
2981,Hayden Durham,hayden.durham@gmail.com,34.13
2982,Ryan Hayden,ryan.hayden@hotmail.com,140.23
2983,Jared Franklin,jared.franklin@yahoo.com,195.64
2984,Joann Williams,joann.williams@hotmail.com,158.77
,2985,Stephen Davis,stephen.davis@yahoo.com,-548.03
2986,Curtis Dunlap,curtis.dunlap@yahoo.com,379.34
2987,Thomas Smith,thomas.smith@gmail.com,78.64
2988,Kenneth Snow,kenneth.snow@gmail.com,548.47
2989,Charles Lopez,charles.lopez@hotmail.com,384.52
2990,Donna Krueger,donna.krueger@hotmail.com,125.85
2991,James Moore,james.moore@yahoo.com,166.37
,2992,Courtney Smith,courtney.smith@hotmail.com,607.97
2993,Taylor Young,taylor.young@hotmail.com,738.98
2994,Terry Spencer,terry.spencer@yahoo.com,12.38
2995,Jeffrey Rush,jeffrey.rush@yahoo.com,335.14
2996,Mark Miller,mark.miller@gmail.com,237.05
2997,Mark Myers,mark.myers@yahoo.com,35.34
2798,Jenna Williams,jenna.williams@hotmail.com,904.28
2999,Wanda Taylor,wanda.taylor@yahoo.com,251.03
3000,Michael Mora,michael.mora@yahoo.com,137.04
3001,Sarah Owens,,sarah.owens@gmail.com,975.48
3002,Cathy Lopez,cathy.lopez@yahoo.com,492.3
3003,Diana Vaughn,diana.vaughn@hotmail.com,649.99
3004,Joseph Smith,joseph.smith@yahoo.com,449.82
3005,Miguel Chang,miguel.chang@gmail.com,44.77
3006,Jason Reynolds,jason.reynolds@gmail.com,918.26
3007,Michelle Lee,michelle.lee@gmail.com,237.62
3008,Heather Vaughn,heather.vaughn@gmail.com,73.05
3009,Michael Watson,michael.watson@gmail.com,456.85
3010,Jodi Cox,jodi.cox@hotmail.com,88.81
3011,Francis Lam,francis.lam@yahoo.com,889.81
3012,Mike West,,191.64
3013,Matthew Sullivan,matthew.sullivan@hotmail.com,552.22
3014,Patricia Ferguson,patricia.ferguson@hotmail.com,387.18
3015,Yolanda,yolanda.green@hotmail.com,716.17
3016,Shelly Ward,shelly.ward@hotmail.com,814.08
3017,Kathleen Porter,kathleen.porter@gmail.com,322.4
3018,Hannah Rice,hannah.rice@gmail.com,241.77
3019,Alan Duncan,,alan.duncan@gmail.com,104.46
3020,,Jeffery Moore,jeffery.moore@yahoo.com,61.91
3021,Micheal Clark,micheal.clark@gmail.com,381.8
3022,Tina Drake,tina.drake@gmail.com,389.52
3023,Angel Ramos,angel.ramos@yahoo.com,557.94
3024,George Reid,george.reid@gmail.com,42.89
3025,Sabrina Jackson,sabrina.jackson@yahoo.com,627.09
3026,Jeffery Krause,jeffery.krause@gmail.com,186.29
,,,
3028,Richard Mosley,richard.mosley@hotmail.com,864.11
3029,Nancy Hester,nancy.hester@yahoo.com,232.65
3030,Austin Rodriguez,austin.rodriguez@gmail.com,886.47
3031,Maria Bullock,maria.bullock@gmail.com,-640.29
3032,Paige Carr,paige.carr@gmail.com,580.49
3033,Charles Foster,charles.foster@yahoo.com,125.71
3034,William Martinez,william.martinez@hotmail.com,73.14
3035,  Susan Powell   ,susan.powell@gmail.com,736.7
3036,Pamela Gibson,pamela.gibson@yahoo.com,82.52
3037,Timothy Howard,timothy.howard@hotmail.com,521.88
3038,Michelle Booker,michelle.booker@gmail.com,119.13
3039,Matthew Henderson,matthew.henderson@hotmail.com,737.18
3040,Kevin Ross,kevin.ross@gmail.com,273.46
3041,Wayne Leonard,wayne.leonard@gmail.com,901.9
3042,Michael Johnson,michael.johnson@hotmail.com,911.08
3043,Terry Barker,terry.barker@gmail.com,389.32
3044,Jamie Lee,jamie.lee@hotmail.com,179.85
,,,
3046,Luis Hamilton,luis.hamilton@gmail.com,124.33
,3047,Rebecca Tran,rebecca.tran@gmail.com,238.68
,,,
3049,,Cameron Stafford,cameron.stafford@hotmail.com,972.19
3050,Donna Carter,donna.carter@hotmail.com,958.87
3051,Scott Reed,scott.reed@hotmail.com,242.58
3052,Michael Norris,michael.norris@hotmail.com,497.25
2322,Dawn Velez,dawn.velez@yahoo.com,927.91
3054,Melissa Bean,melissa.bean@gmail.com,367.19
3055,  Michael Boyd   ,michael.boyd@yahoo.com,101.5
3056,Jeffrey Wade,jeffrey.wade@gmail.com,709.83
3057,Charlene Walters,charlene.walters@gmail.com,778.51
3058,Lauren Olson,lauren.olson@hotmail.com,200.05
3059,Jessica Myers,jessica.myers@hotmail.com,755.58
,,,
3061,John Larson,john.larson@yahoo.com,576.87
3062,Christopher Lopez,christopher.lopez@yahoo.com,694.51
3063,Shaun Jones,shaun.jones@hotmail.com,182.17
3064,Stacy Jones,stacy.jones@gmail.com,665.91
3065,David Moore,david.moore@hotmail.com,762.84
3066,Marco Rivers,marco.rivers@gmail.com,478.75
782,Brian Thomas,brian.thomas@gmail.com,929.36
3068,John Robbins,john.robbins@yahoo.com,664.33
3069,Olivia Martinez,olivia.martinez@yahoo.com,987.01
nan,Tyler Nelson,tyler.nelson@gmail.com,947.37
3071,Robert Jones,robert.jones@gmail.com,914.94
3072,Ryan Harris,ryan.harris@gmail.com,833.79
3073,Kristin Reeves,kristin.reeves@yahoo.com,532.75
3074,Gregory Mccall,gregory.mccall@gmail.com,913.31
3075,William Stein,william.stein@hotmail.com,917.7
529,Dr. Nichole Shields,dr..nichole@hotmail.com,100.14
3077,Matthew Hunt,matthew.hunt@hotmail.com,648.60
3078,Sydney Martinez,sydney.martinez@yahoo.com,208.42
3079,Timothy Williams,timothy.williams@yahoo.com,257.41
3080,Elizabeth Haley,elizabeth.haley@gmail.com,26.3
3081,  Tony Rose   ,tony.rose@yahoo.com,884.35
3082,Harold,harold.beasley@yahoo.com,51.34
3083,Ruben Porter,ruben.porter@hotmail.com,916.93
3084,Katherine Smith,katherine.smith@gmail.com,169.13
3085,Christine Wood,christine.wood@gmail.com,763.08
3086,Doris Branch,doris.branch@gmail.com,598.17
3087,Jennifer Gonzalez,jennifer.gonzalez@gmail.com,80.94
3088,Austin Cardenas,austin.cardenas@gmail.com,347.55
3089,Jessica Perez,jessica.perez@yahoo.com,106.48
3090,Dr. Sherri Golden,dr..sherri@gmail.com,441.49
3091,Joseph Martin,joseph.martin@gmail.com,606.22
3092,Sean Horton,sean.horton@hotmail.com,643.44
3093,Adam Rogers,adam.rogers@gmail.com,474.53
3094,Barbara Bass,barbara.bass@hotmail.com,802.22
3095,James Williams,james.williams@hotmail.com,778.17
3096,Chelsea Carney,chelsea.carney@hotmail.com,928.03
3097,cameron nixon,cameron.nixon@hotmail.com,159.02
3098,Anna Reed,anna.reed@gmail.com,492.05
-557,Dr. Anna White DDS,dr..anna@yahoo.com,971.18
3100,Leonard Yang,leonard.yang@yahoo.com,462.6
3101,Christy Rose,christy.rose@hotmail.com,977.98
3102,Barbara Clark,barbara.clark@hotmail.com,401.26
3103,Amy Martinez,amy.martinez@yahoo.com,ABC123
3104,Andrew Alvarez,andrew.alvarez@yahoo.com,74.52
3105,William Garcia,william.garcia@gmail.com,142.28
3106,Laura Kline,laura.kline@yahoo.com,748.79
3107,Jeremiah Cox,jeremiah.cox@gmail.com,296.05
,,,
3109,Kyle Hernandez,kyle.hernandez@yahoo.com,283.0
3110,Steve Martin,steve.martin@gmail.com,-176.02
3111,Mark Ortega,mark.ortega@hotmail.com,484.06
3112,Derrick Sanchez,derrick.sanchez@yahoo.com,676.190
3113,Erica Manning,erica.manning@hotmail.com,167.69
3114,Wesley Chapman,wesley.chapman@hotmail.com,226.08
-501,Ashley Montgomery,,393.43
,,,
3117,John Figueroa,,448.03
3118,Mr. Dennis Barton,mr..dennis@yahoo.com,275.4
3119,,James Newton,james.newton@gmail.com,892.410
3120,Joshua Patton,joshua.patton@gmail.com,85.52
3121,Kathryn Lawrence,kathryn.lawrence@hotmail.com,912.72
3122,Melissa Robinson,melissa.robinson@gmail.com,-980.94
3123,Aaron Blackwell,aaron.blackwell@,549.45
3124,John Rivera,john.rivera@,134.64
3125,  Janice Sanchez   ,janice.sanchez@hotmail.com,423.0
3126,Denise Mccullough,denise.mccullough@gmail.com,775.18
3127,Todd Evans,todd.evans@yahoo.com,477.04
3128,Nicholas Howell,nicholas.howell@gmail.com,850.46
3129,Christopher Perez,christopher.perez@hotmail.com,411.16
3130,Angela Reeves,angela.reeves@gmail.com,805.77
3131,Andrew Hughes,andrew.hughes@hotmail.com,-376.03
,3132,Nicole Welch,nicole.welch@yahoo.com,264.61
3133,David Caldwell,david.caldwell@gmail.com,787.69
3134,Kimberly Anderson,,914.91
3135,James Taylor,james.taylor@gmail.com,475.87
3136,Julie Castro,julie.castro@gmail.com,571.77
3137,Teresa Green,teresa.green@hotmail.com,242.88
3138,Christopher Jensen,christopher.jensen@yahoo.com,622.92
3139,Rebecca Waller,rebecca.waller@gmail.com,226.24
3140,Victoria Sanchez,victoria.sanchez@hotmail.com,723.05
3141,Jeffrey Massey,jeffrey.massey@yahoo.com,664.91
3142,Linda Brady,linda.brady@yahoo.com,706.18
3143,Howard Garrett,howard.garrett@hotmail.com,130.38
3144,Christopher Jacobson,christopher.jacobson@gmail.com,183.33
,Theresa Reid,theresa.reid@hotmail.com,369.04
3146,Edward Aguirre,edward.aguirre@hotmail.com,228.31
3147,Maria Stewart,maria.stewart@hotmail.com,809.51
3148,Denise Turner,denise.turner@yahoo.com,224.33
3149,Taylor Nguyen,taylor.nguyen@gmail.com,508.82
3150,Brian Salinas,brian.salinas@hotmail.com,557.62
3151,Justin Arnold,justin.arnold@hotmail.com,14.29
3152,Paul Hunter,,90.59
3153,Christine Garcia,christine.garcia@gmail.com,76.63
3154,Troy Randolph,troy.randolph@hotmail.com,547.68
3155,Monica Hill,monica.hill@yahoo.com,160.69
3156,Emma Harris,emma.harris@yahoo.com,993.64
3157,Kyle Young,kyle.young@hotmail.com,675.11
3158,Stacy Oneill,stacy.oneill@gmail.com,664.94
3159,Lee Sanchez,lee.sanchez@hotmail.com,832.17
3160,Raymond Campos,raymond.campos@hotmail.com,83.14
3161,Anthony Barnes,anthony.barnes@hotmail.com,474.89
3162,Pamela Fletcher,pamela.fletcher@yahoo.com,823.87
-691,Cassandra David,cassandra.david@yahoo.com,326.77
3164,Taylor Jones,,685.28
3165,Diana Hansen,diana.hansen@yahoo.com,407.29
3166,Kelly Miller,kelly.miller@gmail.com,417.53
3167,Joel Brewer,joel.brewer@yahoo.com,389.98
3168,Alicia Brown,alicia.brown@participant,155.46
3169,Connor Hill,connor.hill@hotmail.com,14.1
,Nicole Herrera,nicole.herrera@gmail.com,160.89
3171,Erica Martinez,erica.martinez@hotmail.com,833.37
3172,Lori Alexander,lori.alexander@hotmail.com,183.84
3173,Dennis Ortiz,dennis.ortiz@yahoo.com,449.01
3174,Katherine Berry,katherine.berry@yahoo.com,961.29
,,,
3176,Kyle,kyle.wilson@hotmail.com,46.16
3177,Tina Reyes,tina.reyes@hotmail.com,904.07
3178,Jared Ballard,jared.ballard@yahoo.com,-223.91
3179,Nicole Maynard,nicole.maynard@hotmail.com,934.12
3180,Jennifer Williams,jennifer.williams@gmail.com,236.94
3181,Teresa Bruce,teresa.bruce@yahoo.com,-854.75
3182,Jennifer Mckenzie,jennifer.mckenzie@yahoo.com,647.59
3183,Natasha Evans,natasha.evans@hotmail.com,357.18
3184,Sandy Salas,sandy.salas@gmail.com,496.85
3185,Daniel Dean,daniel.dean@hotmail.com,120.65
3186,Kyle Sexton,kyle.sexton@yahoo.com,24.15
3187,,Teresa Ferguson,teresa.ferguson@yahoo.com,549.49
3188,Darlene Williams,darlene.williams@hotmail.com,ABC123
3189,Anthony Kelly,anthony.kelly@hotmail.com,145.76
3190,Jessica Bailey,jessica.bailey@hotmail.com,-925.85
3191,Laura Castro,laura.castro@yahoo.com,420.63
3192,Chad Prince,chad.prince@gmail.com,825.43
3193,Dr. Robert Campbell,dr..robert@gmail.com,609.00
3194,Shawna Chase,shawna.chase@yahoo.com,759.82
3195,David Moreno,david.moreno@gmail.com,468.78
3196,Kathryn Young,kathryn.young@hotmail.com,700.36
3197,Todd Mathis,todd.mathis@gmail.com,479.26
3198,Peter Ponce,peter.ponce@hotmail.com,584.16
3199,Cindy Day,cindy.day@yahoo.com,139.22
3200,Meredith Anderson,meredith.anderson@hotmail.com,666.09
3201,Chris Shaw,chris.shaw@gmail.com,575.35
3202,Caitlin Adams,caitlin.adams@hotmail.com,449.58
3203,Sylvia Howard,sylvia.howard@hotmail.com,889.62
3204,Erik Phelps,erik.phelps@hotmail.com,718.87
3205,Scott Little,scott.little@hotmail.com,657.02
3206,Matthew Lucero,matthew.lucero@gmail.com,962.95
3207,Anna Cain,anna.cain@hotmail.com,186.33
3208,Anthony Meyer,anthony.meyer@hotmail.com,176.85
3209,Evan Barnes,evan.barnes@yahoo.com,491.8
3210,  Deanna Williams   ,deanna.williams@gmail.com,804.680
3211,Mary Clark,mary.clark@yahoo.com,842.9
3212,Charles Sanchez,charles.sanchez@yahoo.com,155.59
3213,Brandon King,brandon.king@hotmail.com,561.01
3214,Tanya Rocha,tanya.rocha@gmail.com,445.68
3215,Jennifer Vega,jennifer.vega@yahoo.com,228.24
3216,Cheryl Powell,cheryl.powell@gmail.com,235.67
3217,Stephanie Rangel MD,stephanie.rangel@hotmail.com,408.49
3218,Mario Kennedy,mario.kennedy@gmail.com,609.66
3219,Danny Munoz,danny.munoz@gmail.com,78.6
3220,Jennifer Robertson,jennifer.robertson@yahoo.com,139.26
3221,Rachael Lopez,rachael.lopez@yahoo.com,921.98
3222,Larry Goodwin,larry.goodwin@gmail.com,327.84
3223,Stephanie Hill,stephanie.hill@hotmail.com,92.18
3224,Lori Sanchez,lori.sanchez@gmail.com,311.48
3225,Denise Watson,denise.watson@gmail.com,163.41
3226,Susan Duncan,susan.duncan@hotmail.com,121.27
,,,,
3228,Kevin Vasquez,kevin.vasquez@yahoo.com,330.89
3229,Mackenzie Duran,mackenzie.duran@yahoo.com,762.07
3230,Robin Young,robin.young@gmail.com,950.1
3231,Jill Kramer,jill.kramer@yahoo.com,299.59
3232,Debbie Cooper,debbie.cooper@yahoo.com,47.17
3233,Timothy Jackson,timothy.jackson@hotmail.com,512.7
3234,Carrie Martin,carrie.martin@hotmail.com,535.42
3235,Sarah Henry,sarah.henry@gmail.com,569.75
3236,Wanda Taylor,wanda.taylor@hotmail.com,607.87
3237,  Nancy Campbell   ,nancy.campbell@hotmail.com,816.41
3238,Peter Martinez,peter.martinez@yahoo.com,-698.78
3239,Cheryl Mata,cheryl.mata@hotmail.com,816.38
3240,Samantha Craig,samantha.craig@gmail.com,537.63
3241,Julia Nunez,julia.nunez@gmail.com,93.84
,3242,Beth Stuart,beth.stuart@hotmail.com,905.96
3243,Matthew Guzman,matthew.guzman@hotmail.com,629.95
646,Matthew Mclaughlin,matthew.mclaughlin@gmail.com,755.45
3245,Chelsea Baker,chelsea.baker@yahoo.com,136.9
3246,Michael Contreras,michael.contreras@hotmail.com,515.02
3247,Daniel Pruitt,daniel.pruitt@gmail.com,549.06
3248,Gina Ellis,gina.ellis@gmail.com,677.67
3249,Eugene Guzman,eugene.guzman@hotmail.com,987.64
3250,Eric Doyle Jr.,,eric.doyle@yahoo.com,944.46
3251,alexandra wilson,alexandra.wilson@hotmail.com,985.48
3252,John Miller,john.miller@hotmail.com,384.41
3253,Megan Moreno,megan.moreno@yahoo.com,920.11
3254,Jack Martin,jack.martinhotmail.com,286.03
3255,David Wade,david.wade@gmail.com,18.73
3256,Jordan Stewart,jordan.stewart@,402.63
3257,  Joshua Nunez   ,joshua.nunez@hotmail.com,38.66
3258,Dr. Shirley Brown DDS,dr..shirley@hotmail.com,765.75
3259,Rita Palmer,rita.palmer@,817.75
3260,Robin Allen,robin.allen@gmail.com,257.94
3261,Sara Clark,sara.clark@gmail.com,583.15
3262,Stephanie Miles,stephanie.miles@hotmail.com,427.32
nan,Heather Campbell,heather.campbell@gmail.com,325.15
,,,,
3265,Heather Johnson,heather.johnson@gmail.com,895.45
3266,Laurie Harvey,laurie.harvey@hotmail.com,628.86
3267,Cole Brown,cole.brown@gmail.com,-812.42
3268,Pamela Taylor,pamela.taylor@hotmail.com,348.77
3269,Thomas Sawyer,thomas.sawyer@yahoo.com,586.14
3270,Justin Cooper,justin.cooper@gmail.com,633.17
3271,Shane Boyd,shane.boyd@hotmail.com,326.81
,Mr. Daniel Whitehead,mr..daniel@hotmail.com,94.01
3273,Gina Ruiz,,gina.ruiz@gmail.com,472.94
3274,Alexandra Novak,alexandra.novak@gmail.com,193.81
3275,William Meyer,william.meyer@yahoo.com,138.5
3276,David Duke,david.duke@yahoo.com,535.120
3277,Debbie Davis,debbie.davis@yahoo.com,838.63
3278,Ashley Juarez,ashley.juarez@gmail.com,10.64
3279,Elaine,elaine.dickerson@gmail.com,825.91
3280,Hannah Mckee,hannah.mckee@gmail.com,326.95
3281,Molly Montes,molly.montes@gmail.com,964.67
3282,Lori Parker,lori.parker@gmail.com,930.44
,,,
3284,James Watson,james.watson@yahoo.com,514.54
3285,Kayla Lee,kayla.lee@gmail.com,933.52
3286,Jose Herring,jose.herring@gmail.com,56.65
3287,Julie Strickland,julie.strickland@hotmail.com,657.96
1533,Jacob Solis,jacob.solis@hotmail.com,148.96
,3289,Jimmy Silva,jimmy.silva@yahoo.com,877.64
3290,James Perez,james.perez@hotmail.com,912.77
,,,
3292,Jose Patterson,jose.patterson@physical,709.16
,,,,
3294,Crystal Ball,crystal.ball@yahoo.com,876.9
3295,Tina Lane,tina.lane@yahoo.com,612.01
3296,Miranda Moore,miranda.moore@yahoo.com,666.53
3297,Jon Wheeler,jon.wheeler@yahoo.com,366.0
3298,Mr. Michael Cardenas,mr..michael@yahoo.com,887.7
3299,Amanda Warner,amanda.warner@gmail.com,760.59
,,,
3301,Melissa Munoz,melissa.munoz@yahoo.com,138.59
3302,Ashlee Peterson,ashlee.peterson@gmail.com,281.85
3303,Michael Walls,michael.walls@yahoo.com,340.09
3304,Eric Pacheco,eric.pacheco@hotmail.com,839.34
3305,Jessica Stewart,jessica.stewart@hotmail.com,448.2
3306,Catherine Brown,catherine.brown@yahoo.com,741.14
3307,,Oscar Cook,oscar.cook@hotmail.com,455.75
3308,Heather Price,heather.price@gmail.com,312.07
nan,Steven Gonzalez,steven.gonzalez@yahoo.com,975.9
3310,Erica Patel,erica.patel@gmail.com,529.76
3311,John Wilson,,john.wilson@gmail.com,195.26
3312,Jason Vargas,jason.vargas@yahoo.com,250.86
3313,Allen Martin,allen.martin@yahoo.com,749.85
3314,Vanessa Green,vanessa.green@yahoo.com,645.03
3315,Roger Herrera,roger.herrera@yahoo.com,542.26
,,,,
,,,
3318,Cheryl Becker,cheryl.becker@yahoo.com,76.63
3319,Mr. Aaron Williams,mr..aaron@gmail.com,843.97
,,,
3321,Steven Foley,steven.foley@gmail.com,417.11
3322,Erica Perry,erica.perry@gmail.com,261.9
3323,Sarah Smith,sarah.smith@hotmail.com,ABC123
3324,Bradley Parker,bradley.parker@yahoo.com,739.11
3325,Tracy Simmons,tracy.simmons@gmail.com,935.43
3326,Linda Wall,linda.wall@gmail.com,147.25
3327,Matthew Becker,matthew.becker@gmail.com,309.26
3328,Philip Ramirez,philip.ramirez@gmail.com,267.08
3329,Dominique Johnson,dominique.johnson@yahoo.com,575.22
3330,Paul Russo,paul.russo@hotmail.com,394.61
3331,Monica Humphrey,monica.humphrey@,908.06
3332,  Christine Mckinney   ,christine.mckinney@yahoo.com,32.73
3333,James Kelly,james.kelly@gmail.com,389.24
3334,Michele Conner,michele.conner@yahoo.com,793.84
3335,Scott Price,scott.price@yahoo.com,520.35
3336,Jennifer Hart,jennifer.hart@gmail.com,624.14
3337,David Smith,david.smith@gmail.com,137.51
3338,James Pearson,james.pearson@gmail.com,594.61
nan,Jesse Herrera,jesse.herrera@gmail.com,981.95
3340,Grace Stone,grace.stone@hotmail.com,243.57
3341,Russell Evans,russell.evans@yahoo.com,56.65
,Gwendolyn Johnson,gwendolyn.johnson@gmail.com,688.7
3343,Paul Dunn,paul.dunn@gmail.com,716.32
,,,
3345,Jeffrey Williams,jeffrey.williams@gmail.com,562.65
,Mary Jordan,mary.jordan@hotmail.com,153.08
3347,Alan Cross,alan.cross@gmail.com,313.44
3348,Cindy Harvey,cindy.harvey@hotmail.com,-387.12
-216,Julie Fitzgerald,julie.fitzgerald@gmail.com,218.2
3350,Brandy Peters,brandy.peters@gmail.com,822.76
3351,Joshua Larson PhD,joshua.larson@gmail.com,652.89
3352,Sara Smith,sara.smith@gmail.com,676.52
3353,Rebecca Wall,rebecca.wall@gmail.com,797.58
3354,Sharon Christian,sharon.christian@hotmail.com,528.73
3355,Sherry Wright,sherry.wright@yahoo.com,80.03
3356,Kendra Smith,kendra.smith@gmail.com,155.97
3357,Lauren Jarvis,lauren.jarvis@yahoo.com,ABC123
3358,Nancy Carr,nancy.carr@hotmail.com,613.26
,,,
3360,Erica Levine,erica.levine@gmail.com,986.85
3361,Victor Bright,victor.bright@gmail.com,,964.16
3362,Richard Norris,richard.norrisgmail.com,259.34
3363,Stephen Galloway,stephen.galloway@gmail.com,815.82
3364,Ana Anderson,ana.anderson@yahoo.com,510.68
3365,James Reed,james.reed@yahoo.com,919.78
-941,Andre Chavez,andre.chavez@gmail.com,774.74
-305,Evan Perry,evan.perry@hotmail.com,361.76
3368,Nancy Higgins,nancy.higgins@hotmail.com,585.63
3369,Alyssa Chang,alyssa.chang@,313.9
3370,Pamela Mckinney,pamela.mckinney@gmail.com,ABC123
3371,Heather Anderson,heather.anderson@gmail.com,911.0
3372,Dawn Mccarthy,dawn.mccarthy@gmail.com,760.18
3373,James Daniel,,402.48
3374,Adam Cole,adam.cole@hotmail.com,712.98
nan,Xavier Gomez,xavier.gomez@hotmail.com,519.39
3376,Sarah Smith,sarah.smith@gmail.com,,863.07
,3377,William Oconnor,william.oconnor@gmail.com,929.25
3378,Nathan Shelton,nathan.shelton@yahoo.com,631.98
3379,Andrea Dixon,andrea.dixon@yahoo.com,-145.31
3380,Anthony Franklin,anthony.franklin@hotmail.com,621.31
3381,Jeff Bowman,jeff.bowman@yahoo.com,748.29
3382,Terri Johnson,terri.johnson@hotmail.com,585.42
3383,Jose Phillips,jose.phillips@gmail.com,456.95
3384,Jeffery Pollard,,197.33
3385,Keith Martinez,keith.martinez@,141.33
3386,Seth Beck,seth.beck@gmail.com,728.57
3387,Richard Lambert,richard.lambert@yahoo.com,415.71
3388,Susan English,susan.english@hotmail.com,744.49
3389,Maria Young,maria.young@yahoo.com,660.45
3390,Mark Brown,mark.brown@hotmail.com,688.14
3391,Karina Klein,karina.klein@gmail.com,319.29
3392,Stephanie Bird,stephanie.bird@yahoo.com,847.61
3393,Andrew Hammond,andrew.hammond@yahoo.com,73.09
3394,Sarah Mclaughlin,sarah.mclaughlin@hotmail.com,587.23
1310,James Sawyer,james.sawyer@hotmail.com,38.65
3396,Brian Martinez,brian.martinez@hotmail.com,862.27
3397,Dawn Mckee,dawn.mckee@yahoo.com,14.66
3398,Cynthia Williams,cynthia.williams@gmail.com,724.25
3399,Ana Montoya,ana.montoya@gmail.com,219.3
3400,Samantha Lopez,samantha.lopez@yahoo.com,428.45
3401,Karina Alexander,karina.alexander@yahoo.com,266.92
nan,Sandra Reid DDS,sandra.reid@gmail.com,265.76
3403,,Christopher Stuart,christopher.stuart@yahoo.com,974.31
3404,Richard Elliott,richard.elliott@hotmail.com,312.62
3405,Linda Sherman,linda.sherman@yahoo.com,67.85
3406,Christopher Beck,christopher.beck@gmail.com,559.78
,,,
3408,Valerie Gordon,valerie.gordon@yahoo.com,967.48
3409,Renee Frank,renee.frank@yahoo.com,816.08
3410,Jose Clark,,jose.clark@hotmail.com,897.0
3411,Tammy Fisher,tammy.fisher@yahoo.com,802.1
,,,
3413,Sandra Williams,sandra.williamsgmail.com,976.06
3414,Michael Smith Jr.,michael.smith@yahoo.com,676.51
3415,David Stone,david.stone@yahoo.com,105.38
3416,Katie Shaw,katie.shaw@gmail.com,434.94
3417,Andrew Richards,andrew.richards@hotmail.com,856.37
3418,Christopher Jackson,christopher.jackson@hotmail.com,700.46
3419,Carrie Winters,carrie.winters@yahoo.com,758.13
3420,Spencer Chung,spencer.chung@yahoo.com,310.8
3421,William Sutton,william.sutton@hotmail.com,372.3
3422,John Scott,john.scott@gmail.com,511.47
3423,Rebecca Smith,rebecca.smith@hotmail.com,972.99
3424,David Briggs,david.briggs@hotmail.com,926.31
3425,Pamela Dunn,pamela.dunn@hotmail.com,390.65
3426,Monica Phillips,monica.phillips@hotmail.com,-582.85
3427,Cory Rios,cory.rios@gmail.com,972.58
3428,Ms. Angelica Briggs,ms..angelica@hotmail.com,296.31
3429,Susan Mendez,susan.mendez@hotmail.com,386.48
3430,James Bentley,james.bentley@gmail.com,656.15
3431,Frank Lee,frank.lee@hotmail.com,254.27
3432,Brandi Joseph,brandi.joseph@,796.13
3433,Caleb Nguyen,caleb.nguyen@hotmail.com,792.91
3434,Timothy Harper,timothy.harper@hotmail.com,340.6
3435,Kent Gilmore,kent.gilmore@yahoo.com,90.4
3436,William Wells,william.wells@hotmail.com,880.55
3437,Micheal Lee,micheal.lee@gmail.com,615.09
3438,Carol Mcconnell,carol.mcconnell@hotmail.com,778.69
3439,Jacob Maxwell,jacob.maxwell@gmail.com,305.52
3440,Eric Henson,eric.henson@gmail.com,508.87
3441,Rebecca Roman,rebecca.roman@yahoo.com,59.13
3442,Monica Ortiz,monica.ortiz@yahoo.com,481.99
3443,Debra Briggs,debra.briggs@hotmail.com,789.63
3444,Mrs. Teresa Harris,mrs..teresa@gmail.com,437.81
3445,Clinton Dunn,clinton.dunn@yahoo.com,992.71
nan,John Robinson,john.robinson@yahoo.com,484.77
3447,Shannon Bauer,shannon.bauer@gmail.com,-359.5
3448,Mark Matthews,mark.matthews@yahoo.com,71.61
3449,Dean Miller,dean.miller@hotmail.com,344.76
3450,Joshua Hill,joshua.hill@gmail.com,67.05
,,,
3452,Andrew Mills,andrew.mills@gmail.com,482.61
3453,Randy Hays,randy.hays@gmail.com,157.19
3454,Samantha Stevenson,samantha.stevenson@yahoo.com,-335.32
3455,Amy Howell,amy.howell@gmail.com,301.24
3456,Michelle Terry,michelle.terry@hotmail.com,511.77
-787,Cynthia Mills,cynthia.mills@yahoo.com,-712.3
3458,Erika Coleman,erika.coleman@yahoo.com,115.99
,James Perkins,james.perkins@gmail.com,163.83
3460,Lauren Wiley,lauren.wiley@hotmail.com,233.6
3461,Jonathan Cooper,jonathan.cooper@gmail.com,70.09
3462,Renee Brooks,renee.brooks@hotmail.com,831.8
3463,James Mcintosh,james.mcintosh@gmail.com,989.17
3464,Derek Hanson Jr.,derek.hanson@yahoo.com,290.0
3465,Terry Hunter,terry.hunter@gmail.com,607.56
nan,  Deborah Frye   ,deborah.frye@yahoo.com,921.52
3467,Robert Harris,robert.harris@hotmail.com,104.14
3468,Kenneth Williamson,kenneth.williamson@hotmail.com,,987.61
3469,  Daniel Jones   ,daniel.jones@hotmail.com,110.48
3470,Dawn Jackson,dawn.jackson@yahoo.com,438.2
nan,John Lane,john.lane@gmail.com,745.89
3472,,Bethany Brooks,,815.69
3473,Michele Fernandez,michele.fernandez@gmail.com,877.63
3474,Kyle Oconnor,kyle.oconnor@gmail.com,112.19
3475,Samantha Blevins,samantha.blevins@hotmail.com,964.2
3476,Nicole Gregory,nicole.gregory@gmail.com,ABC123
3477,Becky Madden,becky.madden@hotmail.com,328.29
3478,Scott Nelson,scott.nelson@yahoo.com,542.9
3479,  Jonathan Gutierrez   ,jonathan.gutierrez@listen,925.750
3480,Austin Braun,austin.braun@hotmail.com,40.51
3481,Eddie Pierce,eddie.pierce@gmail.com,283.74
3482,George Kelly,george.kelly@hotmail.com,997.59
